user_id,signup_date,cohort_month,country,device_type,traffic_source,email_verified,workspace_created,onboarding_completed,first_feature_used,feature_usage_count,total_sessions,login_frequency,avg_session_duration,subscription_type,plan_type,subscription_date,monthly_revenue,retention_days,last_login_date,churn_status,active_status
24842,2025-12-09,2025-12,Germany,Tablet,Email Campaign,True,True,True,Calendar Integration,49,496,Daily,35.52,Premium,Pro,2026-01-20,10,307,2026-05-02,Active,Active User
24843,2026-02-09,2026-02,India,Mobile,Email Campaign,True,True,False,,0,0,Rare,11.6,Free,Free,,0,352,2026-04-18,Churned,Inactive User
24844,2025-12-10,2025-12,UK,Mobile,Referral,True,True,True,Task Management,66,129,Monthly,36.21,Free,Free,,0,266,2026-05-14,Active,Active User
24845,2026-02-14,2026-02,Australia,Tablet,Google Ads,True,True,True,File Sharing,145,42,Weekly,41.66,Free,Free,,0,57,2026-05-20,Active,Active User
24846,2025-10-16,2025-10,Canada,Tablet,Google Ads,True,True,True,Calendar Integration,53,280,Weekly,44.49,Premium,Pro,2025-11-25,30,27,2026-04-16,Churned,Inactive User
24847,2025-07-15,2025-07,India,Desktop,Email Campaign,True,False,False,,0,0,Rare,23.02,Free,Free,,0,32,2026-05-11,Active,Active User
24848,2025-08-30,2025-08,Germany,Mobile,Email Campaign,True,True,False,,0,0,Rare,15.92,Free,Free,,0,188,2026-02-23,Churned,Inactive User
24849,2025-06-20,2025-06,Germany,Mobile,Direct,True,False,False,,0,0,Rare,14.95,Free,Free,,0,144,2026-04-25,Active,Active User
24850,2025-12-07,2025-12,India,Desktop,Organic Search,True,True,False,,0,0,Rare,8.59,Free,Free,,0,175,2025-12-22,Churned,Inactive User
24851,2025-11-16,2025-11,UK,Mobile,Direct,True,True,False,,0,0,Rare,64.91,Premium,Pro,2025-12-02,20,328,2026-05-13,Active,Active User
24852,2026-05-19,2026-05,USA,Desktop,LinkedIn,True,True,True,Team Collaboration,158,330,Daily,18.48,Free,Free,,0,190,2026-05-01,Active,Active User
24853,2025-09-03,2025-09,India,Mobile,Google Ads,False,False,False,,0,0,Rare,51.9,Premium,Pro,2025-10-01,10,53,2026-05-20,Active,Active User
24854,2025-07-19,2025-07,India,Tablet,Direct,True,False,False,,0,0,Rare,26.76,Free,Free,,0,120,2026-05-13,Active,Active User
24855,2026-02-13,2026-02,UK,Mobile,Google Ads,True,True,True,Workflow Automation,114,250,Monthly,16.86,Free,Free,,0,260,2026-03-23,Churned,Inactive User
24856,2025-10-13,2025-10,UK,Desktop,Google Ads,True,False,False,,0,0,Rare,31.67,Free,Free,,0,31,2026-01-07,Churned,Inactive User
24857,2025-12-04,2025-12,India,Tablet,Google Ads,True,True,False,,0,0,Rare,38.34,Free,Free,,0,168,2026-04-25,Active,Active User
24858,2025-06-24,2025-06,Australia,Tablet,LinkedIn,True,False,False,,0,0,Rare,9.82,Free,Free,,0,121,2026-04-23,Active,Active User
24859,2025-09-30,2025-09,UK,Mobile,Referral,True,True,True,File Sharing,97,484,Weekly,17.44,Free,Free,,0,269,2026-05-14,Active,Active User
24860,2025-11-11,2025-11,USA,Desktop,Direct,False,False,False,,0,0,Rare,32.97,Premium,Basic,2025-11-13,30,263,2026-05-17,Active,Active User
24861,2026-03-21,2026-03,UK,Desktop,Google Ads,True,True,False,,0,0,Rare,29.67,Premium,Basic,2026-04-24,30,108,2026-03-02,Churned,Inactive User
24862,2026-02-26,2026-02,Canada,Tablet,Referral,True,False,False,,0,0,Rare,26.29,Free,Free,,0,199,2026-04-30,Active,Active User
24863,2026-04-08,2026-04,India,Desktop,Google Ads,False,False,False,,0,0,Rare,34.67,Free,Free,,0,312,2026-04-22,Active,Active User
24864,2025-06-05,2025-06,UK,Tablet,Referral,True,False,False,,0,0,Rare,25.61,Free,Free,,0,309,2025-12-01,Churned,Inactive User
24865,2025-12-05,2025-12,UK,Tablet,LinkedIn,True,False,False,,0,0,Rare,33.44,Free,Free,,0,198,2026-05-02,Active,Active User
24866,2026-04-13,2026-04,Australia,Desktop,Google Ads,True,True,True,Analytics Dashboard,120,188,Daily,78.8,Premium,Enterprise,2026-05-24,10,88,2026-03-12,Churned,Inactive User
24867,2026-04-30,2026-04,Canada,Tablet,Organic Search,True,False,False,,0,0,Rare,17.23,Free,Free,,0,46,2026-01-02,Churned,Inactive User
24868,2025-11-09,2025-11,Canada,Tablet,Google Ads,True,True,True,Calendar Integration,51,471,Weekly,32.3,Free,Free,,0,149,2026-01-13,Churned,Inactive User
24869,2025-07-14,2025-07,Canada,Tablet,LinkedIn,False,False,False,,0,0,Rare,20.02,Free,Free,,0,126,2026-05-15,Active,Active User
24870,2025-12-26,2025-12,Australia,Mobile,Referral,False,False,False,,0,0,Rare,35.76,Free,Free,,0,217,2026-05-09,Active,Active User
24871,2026-02-24,2026-02,UK,Mobile,Google Ads,True,True,True,Analytics Dashboard,18,139,Weekly,76.33,Premium,Basic,2026-03-14,30,149,2026-05-11,Active,Active User
24872,2025-09-24,2025-09,Australia,Mobile,LinkedIn,True,True,True,Team Collaboration,114,459,Weekly,63.65,Premium,Pro,2025-11-01,50,200,2026-04-23,Active,Active User
24873,2025-06-03,2025-06,USA,Tablet,LinkedIn,True,True,True,Workflow Automation,176,92,Daily,42.04,Free,Free,,0,276,2026-05-13,Active,Active User
24874,2026-03-04,2026-03,Australia,Tablet,Organic Search,True,False,False,,0,0,Rare,18.56,Free,Free,,0,179,2026-04-29,Active,Active User
24875,2025-12-08,2025-12,USA,Mobile,Google Ads,True,True,True,Team Collaboration,108,185,Monthly,47.08,Premium,Enterprise,2026-01-24,50,137,2026-05-13,Active,Active User
24876,2026-05-01,2026-05,USA,Desktop,LinkedIn,True,True,True,Analytics Dashboard,187,103,Monthly,15.35,Free,Free,,0,78,2026-05-14,Active,Active User
24877,2026-02-21,2026-02,Canada,Tablet,Email Campaign,True,True,True,Team Collaboration,68,134,Weekly,71.8,Premium,Pro,2026-04-15,20,219,2026-05-01,Active,Active User
24878,2026-04-03,2026-04,USA,Mobile,Direct,True,True,True,Workflow Automation,141,461,Monthly,22.68,Free,Free,,0,127,2026-05-21,Active,Active User
24879,2026-01-12,2026-01,Germany,Mobile,Referral,True,True,True,File Sharing,157,128,Daily,68.66,Premium,Basic,2026-01-28,50,126,2026-04-25,Active,Active User
24880,2026-02-12,2026-02,India,Mobile,LinkedIn,True,False,False,,0,0,Rare,60.38,Premium,Pro,2026-03-28,50,18,2026-05-12,Active,Active User
24881,2025-05-21,2025-05,USA,Tablet,LinkedIn,True,True,True,Team Collaboration,98,108,Weekly,21.59,Free,Free,,0,87,2025-12-10,Churned,Inactive User
24882,2025-12-14,2025-12,USA,Desktop,Referral,True,False,False,,0,0,Rare,12.88,Free,Free,,0,242,2026-05-14,Active,Active User
24883,2025-10-13,2025-10,India,Desktop,Email Campaign,True,True,False,,0,0,Rare,39.38,Free,Free,,0,76,2026-05-10,Active,Active User
24884,2025-10-20,2025-10,UK,Tablet,LinkedIn,False,False,False,,0,0,Rare,28.4,Free,Free,,0,295,2026-04-26,Active,Active User
24885,2025-07-31,2025-07,Canada,Mobile,Referral,False,False,False,,0,0,Rare,11.3,Free,Free,,0,203,2026-05-15,Active,Active User
24886,2026-04-08,2026-04,Australia,Mobile,LinkedIn,True,False,False,,0,0,Rare,30.1,Free,Free,,0,187,2026-04-25,Active,Active User
24887,2026-03-06,2026-03,USA,Tablet,Referral,True,False,False,,0,0,Rare,43.02,Premium,Enterprise,2026-04-26,10,126,2025-12-13,Churned,Inactive User
24888,2025-06-05,2025-06,UK,Tablet,Email Campaign,True,False,False,,0,0,Rare,42.76,Premium,Pro,2025-06-10,10,233,2026-05-19,Active,Active User
24889,2025-10-27,2025-10,Australia,Tablet,Email Campaign,True,True,True,Team Collaboration,74,94,Daily,27.18,Free,Free,,0,91,2026-03-21,Churned,Inactive User
24890,2026-01-14,2026-01,Germany,Mobile,Organic Search,False,False,False,,0,0,Rare,9.25,Free,Free,,0,157,2026-01-31,Churned,Inactive User
24891,2026-01-15,2026-01,Germany,Tablet,Organic Search,True,True,True,Task Management,76,28,Monthly,28.09,Free,Free,,0,237,2026-01-25,Churned,Inactive User
24892,2026-02-22,2026-02,Canada,Desktop,Email Campaign,True,True,True,Task Management,48,132,Daily,27.91,Free,Free,,0,152,2026-02-13,Churned,Inactive User
24893,2026-01-16,2026-01,India,Tablet,Referral,True,True,True,Task Management,67,154,Daily,33.79,Premium,Enterprise,2026-02-21,20,162,2026-01-27,Churned,Inactive User
24894,2025-07-18,2025-07,Canada,Desktop,Google Ads,True,True,True,Analytics Dashboard,99,261,Daily,24.99,Free,Free,,0,254,2026-05-05,Active,Active User
24895,2025-12-16,2025-12,Australia,Desktop,Email Campaign,False,False,False,,0,0,Rare,8.56,Free,Free,,0,341,2026-05-13,Active,Active User
24896,2025-07-10,2025-07,Germany,Mobile,LinkedIn,False,False,False,,0,0,Rare,22.67,Free,Free,,0,205,2026-04-22,Active,Active User
24897,2025-12-30,2025-12,USA,Desktop,Organic Search,True,True,True,Task Management,144,33,Monthly,23.58,Free,Free,,0,297,2026-05-09,Active,Active User
24898,2025-08-20,2025-08,UK,Desktop,Organic Search,True,True,True,Task Management,27,481,Daily,12.44,Free,Free,,0,300,2025-12-14,Churned,Inactive User
24899,2026-03-20,2026-03,UK,Mobile,Organic Search,True,True,True,Calendar Integration,67,398,Monthly,10.98,Free,Free,,0,359,2026-05-03,Active,Active User
24900,2025-09-20,2025-09,Germany,Tablet,Organic Search,True,True,False,,0,0,Rare,43.72,Free,Free,,0,170,2026-05-15,Active,Active User
24901,2025-11-21,2025-11,Germany,Desktop,Referral,True,True,True,Team Collaboration,40,303,Weekly,30.19,Free,Free,,0,363,2026-05-08,Active,Active User
24902,2025-12-05,2025-12,Germany,Tablet,Organic Search,True,True,True,Task Management,10,192,Weekly,42.18,Free,Free,,0,89,2026-05-09,Active,Active User
24903,2025-11-28,2025-11,Germany,Tablet,Email Campaign,False,False,False,,0,0,Rare,29.5,Free,Free,,0,204,2025-11-24,Churned,Inactive User
24904,2026-04-26,2026-04,Canada,Tablet,Email Campaign,False,False,False,,0,0,Rare,39.37,Premium,Pro,2026-04-28,30,329,2026-05-09,Active,Active User
24905,2025-08-29,2025-08,Australia,Tablet,Direct,False,False,False,,0,0,Rare,14.88,Free,Free,,0,105,2026-01-03,Churned,Inactive User
24906,2025-12-03,2025-12,Australia,Tablet,Email Campaign,True,False,False,,0,0,Rare,35.84,Free,Free,,0,158,2026-05-11,Active,Active User
24907,2026-05-09,2026-05,Canada,Tablet,Direct,True,True,False,,0,0,Rare,65.59,Premium,Enterprise,2026-05-19,20,223,2026-04-12,Churned,Inactive User
24908,2025-07-20,2025-07,Australia,Tablet,LinkedIn,True,True,True,Analytics Dashboard,130,153,Weekly,36.23,Free,Free,,0,108,2026-04-25,Active,Active User
24909,2026-01-26,2026-01,India,Desktop,Email Campaign,False,False,False,,0,0,Rare,16.65,Free,Free,,0,113,2026-04-30,Active,Active User
24910,2025-09-27,2025-09,UK,Tablet,Organic Search,True,False,False,,0,0,Rare,34.94,Free,Free,,0,141,2026-05-01,Active,Active User
24911,2025-07-01,2025-07,Germany,Mobile,Email Campaign,True,True,True,Calendar Integration,40,109,Weekly,25.11,Free,Free,,0,190,2026-05-04,Active,Active User
24912,2025-12-20,2025-12,USA,Tablet,Direct,True,True,True,File Sharing,119,279,Monthly,27.02,Free,Free,,0,108,2026-03-23,Churned,Inactive User
24913,2025-09-11,2025-09,UK,Desktop,Referral,True,True,True,Analytics Dashboard,177,11,Monthly,17.64,Free,Free,,0,63,2026-02-21,Churned,Inactive User
24914,2026-05-03,2026-05,UK,Desktop,LinkedIn,True,False,False,,0,0,Rare,16.02,Free,Free,,0,22,2026-04-25,Active,Active User
24915,2025-09-02,2025-09,Canada,Mobile,LinkedIn,True,False,False,,0,0,Rare,18.26,Free,Free,,0,50,2025-12-25,Churned,Inactive User
24916,2025-12-22,2025-12,Australia,Tablet,Referral,True,False,False,,0,0,Rare,38.1,Free,Free,,0,239,2026-05-16,Active,Active User
24917,2025-11-20,2025-11,UK,Tablet,Referral,True,True,True,Calendar Integration,195,144,Weekly,17.22,Free,Free,,0,228,2026-03-11,Churned,Inactive User
24918,2025-08-28,2025-08,Australia,Desktop,Organic Search,True,True,True,Team Collaboration,92,409,Daily,30.94,Premium,Pro,2025-09-22,10,263,2026-04-27,Active,Active User
24919,2026-01-08,2026-01,India,Tablet,Direct,True,True,False,,0,0,Rare,7.39,Free,Free,,0,281,2026-04-22,Active,Active User
24920,2026-01-11,2026-01,Australia,Mobile,Google Ads,True,True,True,Analytics Dashboard,161,198,Daily,6.58,Free,Free,,0,22,2026-05-14,Active,Active User
24921,2026-04-03,2026-04,USA,Mobile,Direct,False,False,False,,0,0,Rare,13.84,Free,Free,,0,123,2026-03-04,Churned,Inactive User
24922,2026-04-21,2026-04,Australia,Tablet,Email Campaign,True,False,False,,0,0,Rare,16.21,Free,Free,,0,248,2026-03-16,Churned,Inactive User
24923,2026-01-03,2026-01,Australia,Desktop,LinkedIn,False,False,False,,0,0,Rare,11.75,Free,Free,,0,202,2026-05-20,Active,Active User
24924,2025-12-13,2025-12,USA,Desktop,Email Campaign,True,True,True,Analytics Dashboard,195,274,Monthly,43.84,Free,Free,,0,59,2026-02-14,Churned,Inactive User
24925,2026-03-09,2026-03,Germany,Mobile,Google Ads,False,False,False,,0,0,Rare,74.74,Premium,Enterprise,2026-04-29,20,231,2026-03-30,Churned,Inactive User
24926,2025-07-12,2025-07,Australia,Mobile,Direct,True,False,False,,0,0,Rare,29.75,Free,Free,,0,202,2026-05-11,Active,Active User
24927,2025-12-02,2025-12,Australia,Mobile,Google Ads,True,True,True,Workflow Automation,22,166,Daily,38.94,Free,Free,,0,362,2026-01-08,Churned,Inactive User
24928,2025-06-11,2025-06,India,Desktop,LinkedIn,True,False,False,,0,0,Rare,15.58,Free,Free,,0,356,2026-05-19,Active,Active User
24929,2026-03-04,2026-03,UK,Tablet,LinkedIn,True,False,False,,0,0,Rare,33.64,Free,Free,,0,363,2026-03-24,Churned,Inactive User
24930,2025-05-31,2025-05,Germany,Tablet,Organic Search,True,False,False,,0,0,Rare,9.66,Free,Free,,0,295,2026-04-15,Churned,Inactive User
24931,2025-12-27,2025-12,Germany,Desktop,Email Campaign,True,True,True,Analytics Dashboard,132,33,Monthly,11.92,Free,Free,,0,332,2026-05-19,Active,Active User
24932,2025-07-21,2025-07,USA,Tablet,Email Campaign,True,False,False,,0,0,Rare,10.4,Free,Free,,0,361,2026-04-28,Active,Active User
24933,2026-03-23,2026-03,India,Mobile,LinkedIn,True,True,True,Task Management,56,186,Daily,44.68,Free,Free,,0,255,2026-04-28,Active,Active User
24934,2026-02-10,2026-02,Germany,Tablet,LinkedIn,True,True,True,Team Collaboration,75,119,Daily,26.98,Free,Free,,0,353,2026-05-15,Active,Active User
24935,2025-11-03,2025-11,USA,Mobile,Email Campaign,True,True,True,Calendar Integration,105,118,Daily,63.72,Premium,Enterprise,2025-11-26,50,228,2025-11-27,Churned,Inactive User
24936,2026-02-24,2026-02,Canada,Mobile,Email Campaign,True,True,True,File Sharing,113,371,Weekly,38.58,Free,Free,,0,69,2026-05-03,Active,Active User
24937,2026-05-06,2026-05,UK,Desktop,Referral,False,False,False,,0,0,Rare,5.21,Free,Free,,0,274,2026-05-07,Active,Active User
24938,2026-05-16,2026-05,UK,Mobile,Referral,True,True,True,Calendar Integration,114,489,Weekly,10.58,Free,Free,,0,155,2026-05-17,Active,Active User
24939,2026-02-11,2026-02,Australia,Mobile,Referral,True,True,True,Analytics Dashboard,31,482,Daily,42.66,Free,Free,,0,110,2026-04-29,Active,Active User
24940,2026-05-13,2026-05,UK,Desktop,LinkedIn,True,True,True,Task Management,137,156,Daily,37.27,Free,Free,,0,342,2026-05-08,Active,Active User
24941,2025-10-20,2025-10,Canada,Tablet,Direct,True,True,True,Calendar Integration,65,478,Monthly,32.76,Free,Free,,0,178,2025-12-24,Churned,Inactive User
24942,2025-08-23,2025-08,USA,Mobile,Email Campaign,False,False,False,,0,0,Rare,19.44,Free,Free,,0,113,2026-05-20,Active,Active User
24943,2025-10-22,2025-10,UK,Desktop,Organic Search,True,True,True,File Sharing,30,386,Daily,26.44,Free,Free,,0,328,2026-05-18,Active,Active User
24944,2026-01-17,2026-01,India,Mobile,Organic Search,False,False,False,,0,0,Rare,14.15,Free,Free,,0,76,2026-04-28,Active,Active User
24945,2026-04-24,2026-04,Germany,Tablet,Referral,False,False,False,,0,0,Rare,23.59,Free,Free,,0,111,2026-04-22,Active,Active User
24946,2025-05-30,2025-05,Australia,Desktop,Email Campaign,True,True,True,File Sharing,74,401,Monthly,17.75,Free,Free,,0,263,2026-05-04,Active,Active User
24947,2026-02-18,2026-02,Australia,Desktop,Email Campaign,True,True,True,File Sharing,61,163,Weekly,50.59,Premium,Pro,2026-04-17,50,189,2026-05-17,Active,Active User
24948,2026-02-06,2026-02,USA,Desktop,Referral,True,True,False,,0,0,Rare,10.27,Free,Free,,0,74,2026-01-14,Churned,Inactive User
24949,2025-11-26,2025-11,UK,Mobile,LinkedIn,False,False,False,,0,0,Rare,22.05,Free,Free,,0,182,2026-01-02,Churned,Inactive User
24950,2026-04-29,2026-04,Australia,Mobile,Google Ads,True,False,False,,0,0,Rare,41.77,Free,Free,,0,190,2026-03-15,Churned,Inactive User
24951,2025-08-02,2025-08,Germany,Mobile,Referral,True,False,False,,0,0,Rare,21.85,Free,Free,,0,110,2026-05-13,Active,Active User
24952,2025-07-01,2025-07,UK,Mobile,Email Campaign,True,True,True,Workflow Automation,92,406,Weekly,8.68,Free,Free,,0,159,2026-05-10,Active,Active User
24953,2025-11-21,2025-11,Australia,Tablet,Direct,True,True,True,Calendar Integration,199,40,Daily,44.75,Free,Free,,0,67,2026-04-25,Active,Active User
24954,2026-01-17,2026-01,UK,Tablet,Organic Search,True,False,False,,0,0,Rare,84.15,Premium,Basic,2026-02-21,30,237,2026-05-11,Active,Active User
24955,2025-12-24,2025-12,USA,Desktop,Referral,True,False,False,,0,0,Rare,11.42,Free,Free,,0,354,2026-04-22,Active,Active User
24956,2026-01-02,2026-01,Germany,Desktop,Organic Search,True,False,False,,0,0,Rare,43.23,Free,Free,,0,76,2025-11-25,Churned,Inactive User
24957,2025-09-28,2025-09,USA,Desktop,Direct,True,True,True,File Sharing,88,187,Monthly,10.54,Free,Free,,0,293,2026-05-12,Active,Active User
24958,2025-10-28,2025-10,Australia,Desktop,Email Campaign,True,True,True,Calendar Integration,33,479,Weekly,9.48,Free,Free,,0,21,2026-05-02,Active,Active User
24959,2025-11-29,2025-11,USA,Mobile,LinkedIn,False,False,False,,0,0,Rare,13.49,Free,Free,,0,324,2026-03-06,Churned,Inactive User
24960,2025-11-05,2025-11,USA,Tablet,Email Campaign,True,True,True,Analytics Dashboard,105,377,Monthly,31.62,Free,Free,,0,114,2026-04-30,Active,Active User
24961,2025-12-29,2025-12,USA,Tablet,Email Campaign,True,True,True,Task Management,115,57,Daily,7.08,Free,Free,,0,47,2026-05-01,Active,Active User
24962,2025-12-01,2025-12,Canada,Mobile,Email Campaign,True,True,False,,0,0,Rare,25.24,Free,Free,,0,87,2026-02-20,Churned,Inactive User
24963,2025-11-20,2025-11,Germany,Desktop,Email Campaign,False,False,False,,0,0,Rare,35.04,Free,Free,,0,55,2026-02-16,Churned,Inactive User
24964,2026-03-06,2026-03,Canada,Desktop,Direct,True,True,True,Workflow Automation,88,271,Monthly,21.04,Free,Free,,0,262,2026-03-20,Churned,Inactive User
24965,2025-11-14,2025-11,Australia,Desktop,LinkedIn,True,True,False,,0,0,Rare,21.73,Free,Free,,0,78,2026-05-09,Active,Active User
24966,2025-06-13,2025-06,Australia,Mobile,Referral,False,False,False,,0,0,Rare,37.6,Free,Free,,0,265,2026-02-10,Churned,Inactive User
24967,2026-04-27,2026-04,Australia,Desktop,Referral,True,True,False,,0,0,Rare,38.34,Free,Free,,0,352,2026-05-16,Active,Active User
24968,2025-07-27,2025-07,Canada,Mobile,Organic Search,True,True,True,Team Collaboration,57,424,Daily,23.37,Free,Free,,0,199,2026-03-13,Churned,Inactive User
24969,2026-04-03,2026-04,Germany,Mobile,Google Ads,False,False,False,,0,0,Rare,15.81,Free,Free,,0,236,2026-04-22,Active,Active User
24970,2025-06-30,2025-06,Australia,Tablet,Direct,True,False,False,,0,0,Rare,86.58,Premium,Pro,2025-08-03,10,298,2026-05-17,Active,Active User
24971,2025-09-20,2025-09,Canada,Mobile,Google Ads,True,True,True,Workflow Automation,177,455,Weekly,37.73,Free,Free,,0,53,2025-11-24,Churned,Inactive User
24972,2025-10-20,2025-10,Australia,Tablet,Google Ads,True,True,True,Workflow Automation,177,332,Daily,12.26,Free,Free,,0,331,2026-04-24,Active,Active User
24973,2026-03-23,2026-03,Australia,Mobile,Organic Search,True,True,True,Calendar Integration,94,327,Weekly,8.35,Free,Free,,0,202,2026-05-15,Active,Active User
24974,2026-04-12,2026-04,Canada,Desktop,Google Ads,False,False,False,,0,0,Rare,34.56,Free,Free,,0,261,2026-05-06,Active,Active User
24975,2025-10-14,2025-10,USA,Mobile,Referral,True,True,True,Workflow Automation,76,50,Monthly,38.63,Premium,Enterprise,2025-10-16,50,285,2026-05-11,Active,Active User
24976,2025-10-15,2025-10,USA,Tablet,Organic Search,True,True,True,Workflow Automation,60,447,Weekly,27.11,Free,Free,,0,32,2026-04-27,Active,Active User
24977,2026-02-10,2026-02,USA,Desktop,Organic Search,False,False,False,,0,0,Rare,16.19,Free,Free,,0,216,2026-05-10,Active,Active User
24978,2025-06-19,2025-06,Canada,Mobile,Email Campaign,True,True,True,Calendar Integration,36,116,Daily,34.77,Free,Free,,0,321,2026-01-30,Churned,Inactive User
24979,2025-11-20,2025-11,Canada,Tablet,Direct,True,True,True,File Sharing,148,50,Weekly,43.6,Free,Free,,0,93,2026-05-07,Active,Active User
24980,2025-07-18,2025-07,UK,Tablet,Email Campaign,True,True,False,,0,0,Rare,25.9,Premium,Pro,2025-08-31,20,321,2026-05-04,Active,Active User
24981,2025-10-12,2025-10,USA,Tablet,Google Ads,True,False,False,,0,0,Rare,35.17,Free,Free,,0,113,2025-12-14,Churned,Inactive User
